x,y,z,id,celltype,,,apical>apical
2754.725884,-1375.1381,0,apical,0,,,
2816.231886,-1186.6241,0,rgc,2,,,
2801.921885,-1359.4781,0,apical,0,,,
2712.335883,-1256.8241,0,rgc,2,,,
2743.925884,-1307.6921,0,rgc,2,,,
2798.789885,-1221.0221,0,rgc,2,,,
2797.439885,-1252.3961,0,rgc,2,,,
2716.223883,-1291.3841,0,rgc,2,,,
2731.775884,-1315.5221,0,rgc,2,,,
2681.825882,-1287.0101,0,rgc,2,,,
2842.907886,-1366.9301,0,apical,0,,,
2814.881886,-1176.094,0,rgc,2,,,
2664.707882,-1268.2721,0,rgc,2,,,
2715.845883,-1375.4621,0,rgc,2,,,
2690.465883,-1262.3321,0,rgc,2,,,
2751.593884,-1187.7041,0,rgc,2,,,
2802.677885,-1341.7121,0,rgc,2,,,
2673.347882,-1356.0221,0,rgc,2,,,
2763.581884,-1331.9381,0,apical,0,,,
2805.971886,-1218.0521,0,rgc,2,,,
2749.109884,-1288.3061,0,rgc,2,,,
2819.525886,-1197.2621,0,apical,0,,,
2800.841885,-1322.4881,0,rgc,2,,,
2630.309881,-1211.0321,0,rgc,2,,,
2684.309882,-1222.4261,0,rgc,2,,,
2657.255882,-1271.9981,0,rgc,2,,,
2731.127884,-1225.5041,0,rgc,2,,,
2706.125883,-1244.4041,0,apical,0,,,
2772.599885,-1225.8821,0,rgc,2,,,
2760.395884,-1298.2961,0,rgc,2,,,
2816.393886,-1270.2701,0,rgc,2,,,
2814.071886,-1264.2221,0,rgc,2,,,
2741.117884,-1270.0541,0,ipc proto,3,,,
2823.251886,-1286.7941,0,rgc,2,,,
2749.541884,-1262.5481,0,ipc proto,3,,,
2689.100719,-1392.8598,0,rgc,2,,,
2651.246718,-1507.7718,0,apical,0,,,
2778.038721,-1364.0778,0,rgc,2,,,
2723.66072,-1404.1458,0,rgc,2,,,
2769.722721,-1405.4418,0,rgc,2,,,
2772.530721,-1440.3798,0,rgc,2,,,
2758.59872,-1476.7218,0,apical,0,,,
2640.608717,-1521.7578,0,rgc,2,,,
2644.226717,-1419.1038,0,rgc,2,,,
2816.648722,-1556.2638,0,apical,0,,,
2626.190717,-1526.6718,0,apical,0,,,
2755.89872,-1388.3778,0,rgc,2,,,
2691.800719,-1369.2078,0,rgc,2,,,
2757.03272,-1448.6418,0,rgc,2,,,
2713.022719,-1465.1658,0,rgc,2,,,
2677.598718,-1393.9398,0,rgc,2,,,
2626.514717,-1444.9158,0,rgc,2,,,
2806.496722,-1385.2998,0,rgc,2,,,
2679.542718,-1576.2978,0,apical,0,,,
2723.17472,-1442.2158,0,rgc,2,,,
2621.978717,-1409.8158,0,rgc,2,,,
2675.438718,-1441.8918,0,rgc,2,,,
2750.44472,-1511.4438,0,apical,0,,,
2755.89872,-1460.6298,0,rgc,2,,,
2687.642719,-1416.9438,0,apical,0,,,
2629.484717,-1532.1258,0,rgc,2,,,
2802.122722,-1445.1318,0,apical,0,,,
2816.162722,-1372.8258,0,rgc,2,,,
2818.268722,-1516.4118,0,apical,0,,,
2738.88872,-1407.8718,0,rgc,2,,,
2722.85072,-1515.6558,0,apical,0,,,
2729.97872,-1362.7278,0,rgc,2,,,
2756.76272,-1363.6458,0,rgc,2,,,
2695.310719,-1530.8298,0,apical,0,,,
2733.21872,-1529.6418,0,apical,0,,,
2782.628721,-1385.7858,0,apical,0,,,
2794.454721,-1493.4078,0,apical,0,,,
2703.680719,-1435.9518,0,rgc,2,,,
2714.102719,-1483.2558,0,apical,0,,,
2748.17672,-1454.7978,0,rgc,2,,,
2633.588717,-1455.3918,0,rgc,2,,,
2740.77872,-1466.8938,0,rgc,2,,,
2727.87272,-1556.5338,0,apical,0,,,
2710.592719,-1413.3798,0,rgc,2,,,
2832.632722,-1495.2438,0,apical,0,,,
2660.750718,-1364.1318,0,rgc,2,,,
2663.126718,-1397.3958,0,apical,0,,,
2646.656718,-1497.5658,0,apical,0,,,
2631.536717,-1562.3658,0,apical,0,,,
2804.822722,-1403.6598,0,rgc,2,,,
2734.62272,-1390.9158,0,rgc,2,,,
2679.866718,-1384.4358,0,rgc,2,,,
2729.76272,-1386.4878,0,rgc,2,,,
2665.178718,-1491.0858,0,rgc,2,,,
2644.766718,-1516.5198,0,rgc,2,,,
2758.05872,-1568.6838,0,apical,0,,,
2645.522718,-1380.2778,0,rgc,2,,,
2679.812718,-1460.4138,0,rgc,2,,,
2648.006718,-1520.7318,0,rgc,2,,,
2768.156721,-1493.1378,0,apical,0,,,
2696.012719,-1430.6058,0,rgc,2,,,
2672.360718,-1431.6318,0,rgc,2,,,
2736.78272,-1474.5618,0,apical,0,,,
2718.581474,-1579.5821,0,apical,0,,,
2684.723473,-1612.8461,0,apical,0,,,
2707.997473,-1591.3001,0,apical,0,,,
2692.553473,-1622.9441,0,apical,0,,,
2631.209471,-1620.7301,0,apical,0,,,
2656.427472,-1617.3821,0,apical,0,,,
2652.161472,-1657.9901,0,apical,0,,,
2730.461474,-1634.0141,0,apical,0,,,
2624.999471,-1674.2981,0,apical,0,,,
2799.203476,-1581.2561,0,apical,0,,,
2631.587471,-1613.0081,0,apical,0,,,
2653.889472,-1643.0861,0,apical,0,,,
2697.035473,-1598.5361,0,apical,0,,,
2736.671474,-1588.9241,0,apical,0,,,
2651.729472,-1593.1901,0,apical,0,,,
2644.061472,-1577.2061,0,apical,0,,,
2786.675475,-1571.5901,0,apical,0,,,
2613.443471,-1697.0321,0,apical,0,,,
2630.345471,-1602.1001,0,apical,0,,,
2891.435523,-1454.2438,0,apical,0,,,
2882.795523,-1515.9118,0,apical,0,,,
2882.309523,-1396.7338,0,apical,0,,,
2820.425522,-1444.9558,0,apical,0,,,
2831.711522,-1394.4658,0,rgc,2,,,
2957.261525,-1384.0438,0,apical,0,,,
2840.567522,-1430.5918,0,apical,0,,,
2983.613526,-1425.3538,0,apical,0,,,
2931.071524,-1407.3178,0,apical,0,,,
2888.573523,-1467.7978,0,apical,0,,,
2852.177522,-1438.9618,0,apical,0,,,
2896.943524,-1448.1418,0,apical,0,,,
2896.835524,-1484.7538,0,apical,0,,,
2869.511523,-1414.7158,0,apical,0,,,
3009.803526,-1387.7698,0,apical,0,,,
2903.801524,-1388.3098,0,apical,0,,,
2878.043523,-1384.8538,0,apical,0,,,
2834.951522,-1417.4158,0,apical,0,,,
2842.997522,-1387.9318,0,apical,0,,,
3001.055526,-1413.0958,0,apical,0,,,
2954.129525,-1430.9158,0,apical,0,,,
2876.909523,-1428.8098,0,apical,0,,,
2896.619524,-1436.0998,0,apical,0,,,
2899.265524,-1412.6098,0,apical,0,,,
2833.223522,-1455.0538,0,apical,0,,,
2822.909522,-1404.1858,0,apical,0,,,
2983.883526,-1371.5698,0,apical,0,,,
2842.511522,-1457.4298,0,apical,0,,,
2953.922097,-1238.1153,0,rgc,2,,,
2981.948098,-1256.0973,0,rgc,2,,,
3027.794099,-1201.0713,0,rgc,2,,,
2977.628098,-1357.1313,0,apical,0,,,
2952.734097,-1206.7413,0,rgc,2,,,
2913.692096,-1361.1273,0,apical,0,,,
2839.712094,-1257.0693,0,rgc,2,,,
2902.244096,-1339.4733,0,rgc,2,,,
2964.074097,-1177.4733,0,rgc,2,,,
2934.860097,-1362.6933,0,apical,0,,,
3039.350099,-1312.0413,0,apical,0,,,
2942.312097,-1215.8673,0,rgc,2,,,
2994.206098,-1330.5093,0,apical,0,,,
2961.914097,-1215.2193,0,rgc,2,,,
2849.432094,-1311.8793,0,rgc,2,,,
3006.842098,-1200.0453,0,rgc,2,,,
3008.300098,-1252.2633,0,apical,0,,,
3042.320099,-1220.8893,0,apical,0,,,
2830.316094,-1331.5893,0,apical,0,,,
2867.630095,-1312.9593,0,rgc,2,,,
2870.222095,-1324.7313,0,apical,0,,,
2994.422098,-1356.9693,0,apical,0,,,
2853.536094,-1234.2273,0,rgc,2,,,
2836.040094,-1235.9553,0,rgc,2,,,
2982.920098,-1198.1553,0,rgc,2,,,
2989.616098,-1212.3033,0,rgc,2,,,
3018.020099,-1314.2553,0,apical,0,,,
2890.364095,-1350.2193,0,rgc,2,,,
3043.940099,-1213.9773,0,apical,0,,,
2865.632095,-1293.9513,0,rgc,2,,,
3022.232099,-1319.4933,0,apical,0,,,
2881.454095,-1220.9433,0,rgc,2,,,
3012.080099,-1293.8433,0,apical,0,,,
2874.272095,-1257.6093,0,rgc,2,,,
2985.674098,-1304.1033,0,apical,0,,,
2935.508097,-1260.9573,0,rgc,2,,,
3018.398099,-1242.2733,0,rgc,2,,,
2884.100095,-1289.0373,0,rgc,2,,,
2953.976097,-1304.1573,0,rgc,2,,,
2974.010098,-1278.6153,0,rgc,2,,,
2864.606095,-1208.0913,0,rgc,2,,,
2878.592095,-1191.8373,0,rgc,2,,,
2891.444095,-1282.6653,0,rgc,2,,,
2892.524095,-1247.4573,0,rgc,2,,,
2897.060096,-1171.1013,0,rgc,2,,,
2903.324096,-1314.2013,0,apical,0,,,
3035.678099,-1262.5233,0,rgc,2,,,
2852.402094,-1207.1193,0,pial,1,,,
2905.430096,-1248.2133,0,rgc,2,,,
3013.538099,-1276.5093,0,rgc,2,,,
2911.802096,-1293.4113,0,rgc,2,,,
3035.084099,-1294.3833,0,apical,0,,,
2921.954096,-1221.8613,0,rgc,2,,,
2935.616097,-1240.4913,0,rgc,2,,,
2927.300096,-1277.5893,0,rgc,2,,,
2872.166095,-1355.0253,0,rgc,2,,,
2974.226098,-1344.3873,0,apical,0,,,
2923.952096,-1362.5853,0,apical,0,,,
2854.400094,-1340.0133,0,rgc,2,,,
2906.672096,-1318.5753,0,rgc,2,,,
2933.510097,-1194.0513,0,apical,0,,,
2935.724097,-1341.3633,0,apical,0,,,
2900.300096,-1269.1113,0,rgc,2,,,
2888.258095,-1310.0973,0,rgc,2,,,
2977.990943,-1004.8018,0,apical,0,,,
2836.294939,-1091.3638,0,apical,0,,,
2910.598941,-1142.3398,0,rgc,2,,,
2996.296944,-1152.0058,0,rgc,2,,,
2867.29094,-1007.3938,0,rgc,2,,,
3001.534944,-1050.6478,0,rgc,2,,,
2882.194941,-1089.1498,0,apical,0,,,
2841.47894,-1121.4958,0,rgc,2,,,
2887.702941,-1004.0458,0,rgc,2,,,
2894.506941,-1105.5118,0,rgc,2,,,
2971.186943,-1092.9298,0,rgc,2,,,
3010.282944,-1085.8558,0,rgc,2,,,
2900.770941,-1093.1458,0,rgc,2,,,
2983.390943,-1181.0038,0,rgc,2,,,
2863.18694,-1034.1238,0,ipc proto,3,,,
2878.738941,-1067.2258,0,apical,0,,,
2835.862939,-1127.4358,0,rgc,2,,,
2902.768941,-1181.1118,0,rgc,2,,,
2912.488941,-1007.7718,0,rgc,2,,,
2885.650941,-1160.9158,0,rgc,2,,,
2920.804942,-1091.7958,0,rgc,2,,,
3030.532945,-1098.4378,0,rgc,2,,,
2949.046942,-1128.6778,0,rgc,2,,,
2901.742941,-994.81177,0,ipc proto,3,,,
2988.304943,-1002.2098,0,apical,0,,,
2867.18294,-1082.8318,0,rgc,2,,,
3000.670944,-1073.9758,0,rgc,2,,,
3006.340944,-1066.1998,0,rgc,2,,,
2915.620942,-1125.4918,0,rgc,2,,,
2934.304942,-1059.5038,0,rgc,2,,,
2915.242942,-1024.5658,0,rgc,2,,,
2953.798943,-1087.7458,0,pial,1,,,
2873.44694,-1053.9958,0,rgc,2,,,
2943.484942,-1157.7298,0,rgc,2,,,
3010.606944,-1049.9458,0,rgc,2,,,
2934.520942,-1015.1698,0,pial,1,,,
2912.218941,-1043.1958,0,rgc,2,,,
3020.974944,-1076.6758,0,rgc,2,,,
2987.116943,-1106.6998,0,rgc,2,,,
2970.700943,-1142.7178,0,rgc,2,,,
2926.312942,-1179.9238,0,apical,0,,,
2920.642942,-1160.7538,0,rgc,2,,,
2998.780944,-1127.6518,0,rgc,2,,,
2992.030944,-1136.7238,0,rgc,2,,,
2928.742942,-1121.5498,0,rgc,2,,,
2949.964942,-1037.2018,0,rgc,2,,,
2987.170943,-1043.0878,0,rgc,2,,,
2964.058943,-1023.1078,0,rgc,2,,,
3030.100945,-1006.2598,0,rgc,2,,,
2995.594944,-1102.8118,0,rgc,2,,,
2950.612942,-1069.8178,0,rgc,2,,,
2928.310942,-1070.3578,0,rgc,2,,,
2878.144941,-1125.9238,0,apical,0,,,
2864.37494,-1057.6138,0,ipc proto,3,,,
2979.880943,-1074.3538,0,rgc,2,,,
2970.214943,-1122.6298,0,rgc,2,,,
2974.210943,-1157.1898,0,rgc,2,,,
2899.798941,-1038.0118,0,apical,0,,,
2865.61694,-1143.8518,0,rgc,2,,,
3039.064945,-1090.6078,0,rgc,2,,,
2848.60694,-1108.1578,0,rgc,2,,,
3023.350944,-1141.2598,0,rgc,2,,,
2887.540941,-1126.7878,0,rgc,2,,,
2950.018942,-1102.5418,0,rgc,2,,,
2889.700941,-1050.1078,0,ipc proto,3,,,
3005.368944,-1116.2578,0,apical,0,,,
2941.270942,-1134.4558,0,rgc,2,,,
2905.954941,-1184.4058,0,apical,0,,,
3041.548945,-1108.3198,0,rgc,2,,,
2838.94094,-995.78377,0,apical,0,,,
2934.034942,-1000.6438,0,rgc,2,,,
3025.184729,-874.02134,0,rgc,2,,,
2876.900725,-801.44534,0,ipc proto,3,,,
2858.918725,-917.16734,0,rgc,2,,,
2910.218726,-888.60134,0,apical,0,,,
2869.016725,-934.12334,0,rgc,2,,,
2868.962725,-893.46134,0,rgc,2,,,
2925.014727,-926.45534,0,rgc,2,,,
3031.286729,-875.69534,0,rgc,2,,,
2922.854727,-843.83534,0,rgc,2,,,
3030.530729,-923.97134,0,ipc proto,3,,,
2922.206727,-887.41334,0,apical,0,,,
2857.568725,-780.27734,0,rgc,2,,,
3006.716729,-801.01334,0,rgc,2,,,
2982.632728,-912.63134,0,rgc,2,,,
2905.628726,-798.04334,0,apical,0,,,
2863.400725,-792.37334,0,rgc,2,,,
2935.760727,-892.32734,0,rgc,2,,,
3013.412729,-911.71334,0,pial,1,,,
3061.58073,-905.07134,0,rgc,2,,,
2968.862728,-772.60934,0,rgc,2,,,
3016.706729,-965.33535,0,rgc,2,,,
3037.92873,-892.65134,0,rgc,2,,,
2983.334728,-924.34934,0,rgc,2,,,
3053.37273,-927.42734,0,rgc,2,,,
2984.198728,-841.94534,0,apical,0,,,
2845.742725,-803.60534,0,rgc,2,,,
2925.122727,-975.43335,0,pial,1,,,
2904.980726,-776.28134,0,ipc proto,3,,,
2901.092726,-854.63534,0,rgc,2,,,
2956.766728,-946.38135,0,rgc,2,,,
3047.91873,-950.10735,0,rgc,2,,,
2924.582727,-778.06334,0,rgc,2,,,
2918.696727,-907.44734,0,pial,1,,,
2845.256725,-836.00534,0,rgc,2,,,
2942.456727,-842.97134,0,ipc 1,4,,,
2963.462728,-892.00334,0,apical,0,,,
2989.814728,-831.46934,0,ipc proto,3,,,
2924.852727,-867.21734,0,ipc proto,3,,,
2873.336725,-841.62134,0,ipc proto,3,,,
3049.97073,-793.93934,0,apical,0,,,
2931.170727,-790.05134,0,rgc,2,,,
2919.020727,-773.68934,0,rgc,2,,,
2984.468728,-808.57334,0,rgc,2,,,
2945.048727,-852.79934,0,ipc proto,3,,,
3040.57473,-821.85734,0,rgc,2,,,
2858.756725,-900.69734,0,apical,0,,,
2925.824727,-784.05734,0,rgc,2,,,
3058.44873,-944.16734,0,apical,0,,,
2877.544557,-709.26626,0,ipc proto,3,,,
2909.026558,-684.15626,0,ipc proto,3,,,
2958.058559,-755.27426,0,ipc proto,3,,,
2858.266557,-615.36025,0,rgc,2,,,
3001.474561,-673.62625,0,ipc proto,3,,,
2885.806558,-603.04825,0,ipc proto,3,,,
3060.820562,-641.55025,0,ipc proto,3,,,
2997.85656,-663.74425,0,ipc proto,3,,,
3064.546562,-663.25825,0,rgc,2,,,
2931.004559,-677.19025,0,ipc proto,3,,,
2896.822558,-730.97426,0,ipc 1,4,,,
3055.474562,-697.00826,0,ipc proto,3,,,
3036.844561,-643.60225,0,ipc proto,3,,,
2974.42056,-731.02826,0,ipc 1,4,,,
2976.14856,-571.56625,0,ipc proto,3,,,
3055.258562,-725.25026,0,ipc proto,3,,,
3047.320562,-585.55225,0,apical,0,,,
2977.12056,-656.07625,0,ipc proto,3,,,
2988.89256,-628.26625,0,ipc proto,3,,,
3009.952561,-584.95825,0,ipc proto,3,,,
2961.352559,-714.88226,0,ipc proto,3,,,
2955.844559,-727.03226,0,ipc 1,4,,,
2881.324557,-595.00225,0,apical,0,,,
2950.336559,-627.51025,0,ipc proto,3,,,
3008.818561,-727.24826,0,ipc proto,3,,,
2987.21856,-642.30625,0,ipc proto,3,,,
3001.366561,-714.82826,0,ipc proto,3,,,
2928.358559,-751.22426,0,rgc,2,,,
2912.914558,-652.99825,0,ipc proto,3,,,
2905.732558,-735.45626,0,ipc proto,3,,,
3064.654562,-693.82226,0,ipc proto,3,,,
2996.18256,-779.79026,0,rgc,2,,,
3030.688561,-748.14626,0,apical,0,,,
3067.570562,-767.47826,0,rgc,2,,,
2957.302559,-591.06025,0,apical,0,,,
3026.206561,-674.43625,0,ipc proto,3,,,
2885.266558,-613.68625,0,ipc proto,3,,,
2866.852557,-688.47626,0,ipc proto,3,,,
2980.52256,-566.22025,0,rgc,2,,,
3009.412561,-738.85826,0,ipc proto,3,,,
2901.790558,-751.44026,0,ipc proto,3,,,
2885.158558,-683.23826,0,ipc proto,3,,,
2883.214557,-695.55026,0,ipc proto,3,,,
2973.01656,-726.49226,0,rgc,2,,,
2958.652559,-685.77626,0,ipc proto,3,,,
3055.852562,-767.42426,0,rgc,2,,,
2959.462559,-602.50825,0,ipc proto,3,,,
2940.940559,-618.92425,0,ipc proto,3,,,
2986.57056,-590.41225,0,ipc proto,3,,,
3024.910561,-751.11626,0,apical,0,,,
2955.250559,-608.88025,0,ipc proto,3,,,
2918.260558,-723.09026,0,ipc proto,3,,,
2978.68656,-601.15825,0,ipc proto,3,,,
2904.166558,-597.54025,0,rgc,2,,,
2955.790559,-644.57425,0,ipc proto,3,,,
2895.796558,-658.29025,0,ipc proto,3,,,
2999.42256,-600.34825,0,rgc,2,,,
3067.246562,-640.30825,0,apical,0,,,
2945.962559,-667.84825,0,ipc proto,3,,,
3003.472561,-691.50026,0,ipc proto,3,,,
2951.416559,-661.74625,0,ipc proto,3,,,
3037.546561,-654.02425,0,ipc proto,3,,,
2961.730559,-627.29425,0,ipc proto,3,,,
3001.474561,-609.20425,0,ipc proto,3,,,
2995.53456,-640.52425,0,ipc proto,3,,,
2946.070559,-743.17826,0,rgc,2,,,
3053.476562,-732.86426,0,ipc proto,3,,,
2909.728558,-673.68025,0,ipc proto,3,,,
2871.874557,-778.22426,0,rgc,2,,,
2888.668558,-710.07626,0,ipc proto,3,,,
2910.862558,-620.43625,0,apical,0,,,
3015.730561,-672.16825,0,ipc proto,3,,,
2873.872557,-724.71026,0,apical,0,,,
2976.47256,-745.23026,0,ipc proto,3,,,
3032.254561,-594.35425,0,ipc proto,3,,,
3012.436561,-641.76625,0,ipc 1,4,,,
2945.908559,-728.86826,0,rgc,2,,,
2882.782557,-751.98026,0,apical,0,,,
3031.012561,-718.60826,0,rgc,2,,,
2912.104558,-641.82025,0,ipc proto,3,,,
2877.706557,-741.99026,0,ipc proto,3,,,
3001.150561,-653.43025,0,ipc proto,3,,,
2867.986557,-607.47625,0,ipc 1,4,,,
3024.856561,-627.99625,0,ipc proto,3,,,
2992.94256,-743.07026,0,rgc,2,,,
2921.230558,-658.88425,0,ipc proto,3,,,
2943.802559,-685.88426,0,ipc proto,3,,,
2971.61256,-607.58425,0,rgc,2,,,
2990.35056,-726.81626,0,ipc proto,3,,,
3047.482562,-720.33626,0,ipc proto,3,,,
3037.978561,-762.72626,0,rgc,2,,,
2984.84256,-704.51426,0,ipc proto,3,,,
2946.718559,-577.02025,0,ipc proto,3,,,
3012.004561,-714.18026,0,ipc proto,3,,,
2964.05256,-744.31226,0,ipc proto,3,,,
2867.500557,-642.14425,0,rgc,2,,,
2902.762558,-763.05026,0,ipc 1,4,,,
2958.166559,-618.65425,0,ipc proto,3,,,
2879.488557,-646.73425,0,ipc proto,3,,,
2961.83856,-681.07826,0,ipc proto,3,,,
3054.502562,-713.37026,0,rgc,2,,,
2917.197675,-507.98124,0,ipc 1,4,,,
3012.291678,-443.50524,0,ipc 1,4,,,
2893.437675,-521.31924,0,ipc proto,3,,,
2940.309676,-434.27124,0,ipc 1,4,,,
3015.639678,-409.64724,0,ipc 1,4,,,
2914.119675,-416.82924,0,ipc 1,4,,,
2882.313674,-424.49724,0,ipc 1,4,,,
3017.907678,-484.00524,0,ipc 1,4,,,
3010.293678,-550.85724,0,ipc proto,3,,,
3045.771679,-547.56324,0,ipc proto,3,,,
2927.403676,-461.27124,0,ipc proto,3,,,
2984.157677,-436.75524,0,ipc proto,3,,,
2863.035674,-514.19124,0,ipc 1,4,,,
2884.473674,-575.31924,0,rgc,2,,,
3059.703679,-452.19924,0,ipc 1,4,,,
3021.147678,-463.97124,0,ipc 1,4,,,
2889.927675,-402.51924,0,ipc 1,4,,,
3020.553678,-371.41524,0,rgc,2,,,
3004.299678,-494.64324,0,ipc proto,3,,,
2886.579675,-371.25324,0,ipc 1,4,,,
2903.211675,-436.97124,0,apical,0,,,
2985.885677,-430.32924,0,ipc 1,4,,,
2863.953674,-368.22924,0,ipc 1,4,,,
2931.669676,-533.46924,0,ipc proto,3,,,
3055.221679,-472.23324,0,ipc proto,3,,,
2967.795677,-583.14924,0,ipc proto,3,,,
2997.765677,-387.72324,0,ipc 1,4,,,
2901.483675,-418.01724,0,ipc 1,4,,,
2996.199677,-528.71724,0,ipc proto,3,,,
3047.391679,-478.22724,0,ipc 1,4,,,
3040.587679,-499.12524,0,ipc 1,4,,,
2998.845677,-505.33524,0,ipc 1,4,,,
2964.015677,-504.74124,0,ipc proto,3,,,
3024.927678,-436.05324,0,ipc 1,4,,,
2916.387675,-460.89324,0,ipc proto,3,,,
3024.333678,-405.59724,0,ipc proto,3,,,
2957.805676,-536.16924,0,ipc proto,3,,,
2926.755676,-483.24924,0,ipc 1,4,,,
3001.221677,-569.70324,0,ipc proto,3,,,
2988.963677,-549.07524,0,ipc proto,3,,,
2944.953676,-492.21324,0,apical,0,,,
2873.727674,-583.90524,0,rgc,2,,,
3028.815678,-414.34524,0,apical,0,,,
3072.339679,-572.24124,0,ipc proto,3,,,
2968.875677,-452.84724,0,ipc 1,4,,,
3005.325678,-402.41124,0,ipc 1,4,,,
2921.031675,-436.26924,0,ipc 1,4,,,
2873.457674,-515.54124,0,ipc 1,4,,,
2953.215676,-556.14924,0,ipc proto,3,,,
2941.929676,-401.97924,0,ipc 1,4,,,
3022.929678,-505.92924,0,ipc 1,4,,,
2967.903677,-433.78524,0,apical,0,,,
3030.111678,-541.02924,0,ipc proto,3,,,
3042.153679,-409.26924,0,ipc 1,4,,,
2968.767677,-497.12724,0,ipc 1,4,,,
2866.545674,-391.01724,0,ipc 1,4,,,
3031.731678,-568.89324,0,rgc,2,,,
2895.057675,-427.79124,0,ipc 1,4,,,
2915.685675,-399.38724,0,ipc 1,4,,,
2932.533676,-414.77724,0,ipc 1,4,,,
3077.955679,-462.99924,0,ipc 1,4,,,
2868.111674,-378.48924,0,ipc 1,4,,,
3025.899678,-390.58524,0,ipc 1,4,,,
2955.159676,-543.29724,0,ipc proto,3,,,
3056.247679,-379.78524,0,ipc 1,4,,,
2958.939676,-391.88124,0,ipc 1,4,,,
2906.721675,-565.54524,0,ipc 1,4,,,
2947.491676,-498.20724,0,ipc proto,3,,,
3001.653678,-379.83924,0,ipc 1,4,,,
2976.705677,-517.05324,0,ipc proto,3,,,
2958.831676,-525.80124,0,ipc 1,4,,,
3033.135678,-560.73924,0,ipc proto,3,,,
3086.019002,-345.06216,0,ipc 1,4,,,
3153.357004,-277.13016,0,ipc 1,4,,,
3120.741003,-276.80616,0,ipc 1,4,,,
3258.441007,-295.22016,0,ipc 1,4,,,
3218.103006,-193.26815,0,ipc 1,4,,,
3108.321003,-273.72816,0,rgc,2,,,
3287.007008,-389.61216,0,rgc,2,,,
3196.179005,-293.76216,0,ipc 1,4,,,
3217.293006,-261.57816,0,ipc 1,4,,,
3222.045006,-196.40015,0,ipc 1,4,,,
3086.559002,-258.50016,0,ipc 1,4,,,
3214.593006,-228.85416,0,ipc 1,4,,,
3139.641004,-351.70416,0,ipc 1,4,,,
3085.425002,-308.88216,0,ipc 1,4,,,
3200.607005,-239.65416,0,ipc 1,4,,,
3241.107006,-214.38215,0,ipc 1,4,,,
3120.633003,-223.67015,0,ipc 1,4,,,
3223.935006,-295.70616,0,ipc 1,4,,,
3276.099007,-236.46816,0,ipc proto,3,,,
3160.971004,-307.85616,0,ipc 1,4,,,
3266.865007,-202.98815,0,ipc 1,4,,,
3159.405004,-221.24015,0,ipc 1,4,,,
3188.133005,-208.11815,0,ipc 1,4,,,
3188.565005,-267.30216,0,ipc 1,4,,,
3131.001004,-208.44215,0,ipc 1,4,,,
3086.235002,-313.20216,0,rgc,2,,,
3090.663002,-387.02016,0,ipc 1,4,,,
3255.741007,-199.53215,0,ipc 1,4,,,
3251.313007,-329.94216,0,ipc 1,4,,,
3169.449005,-253.80216,0,ipc 1,4,,,
3232.305006,-360.61416,0,rgc,2,,,
3098.385003,-288.63216,0,ipc 1,4,,,
3265.731007,-221.45615,0,ipc 1,4,,,
3173.391005,-216.32615,0,ipc 1,4,,,
3125.331003,-235.38816,0,ipc 1,4,,,
3081.213002,-260.82216,0,ipc 1,4,,,
3186.459005,-329.29416,0,rgc,2,,,
3285.873008,-247.97016,0,ipc 1,4,,,
3288.519008,-194.13215,0,ipc proto,3,,,
3225.609006,-342.30816,0,ipc proto,3,,,
3091.419003,-254.23416,0,ipc 1,4,,,
3110.535003,-278.31816,0,ipc 1,4,,,
3172.689005,-332.91216,0,ipc proto,3,,,
3203.145005,-325.56816,0,ipc 1,4,,,
3217.509006,-365.04216,0,ipc proto,3,,,
3074.031002,-381.51216,0,ipc proto,3,,,
3288.303008,-205.25615,0,ipc proto,3,,,
3243.051006,-281.66616,0,ipc proto,3,,,
3205.143005,-271.62216,0,ipc 1,4,,,
3133.809004,-257.69016,0,ipc 1,4,,,
3190.779005,-356.24016,0,ipc proto,3,,,
3269.403007,-319.08816,0,ipc proto,3,,,
3158.271004,-198.18215,0,ipc 1,4,,,
3155.737217,-465.49188,0,apical,0,,,
3255.63722,-484.28388,0,rgc,2,,,
3213.841219,-449.12988,0,apical,0,,,
3076.897215,-583.96789,0,ipc proto,3,,,
3184.411218,-548.32789,0,ipc proto,3,,,
3253.04522,-543.57589,0,ipc proto,3,,,
3121.609216,-576.13789,0,ipc proto,3,,,
3136.891217,-499.99788,0,ipc proto,3,,,
3213.193219,-503.45388,0,ipc proto,3,,,
3174.313218,-466.62588,0,ipc proto,3,,,
3197.749218,-437.73588,0,ipc proto,3,,,
3213.679219,-554.96989,0,ipc proto,3,,,
3104.977216,-578.83789,0,ipc proto,3,,,
3248.99522,-419.26788,0,ipc proto,3,,,
3213.787219,-382.60188,0,ipc proto,3,,,
3175.015218,-525.16188,0,ipc proto,3,,,
3225.181219,-497.45988,0,rgc,2,,,
3278.15522,-496.05588,0,ipc proto,3,,,
3189.325218,-445.34988,0,ipc proto,3,,,
3211.519219,-527.53788,0,rgc,2,,,
3223.669219,-389.24388,0,ipc proto,3,,,
3104.491216,-591.14989,0,rgc,2,,,
3105.463216,-474.72588,0,ipc proto,3,,,
3127.711217,-482.33988,0,ipc proto,3,,,
3181.981218,-532.39789,0,ipc proto,3,,,
3179.443218,-569.17189,0,ipc proto,3,,,
3083.539215,-504.85788,0,ipc proto,3,,,
3163.243217,-526.72788,0,ipc proto,3,,,
