x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
269.386123,193.954046,0,pial,,,,
277.4275,195.532981,0,pial,,,,
285.468877,197.044566,0,pial,,,,
293.510253,198.486216,0,pial,,,,
301.55163,199.855281,0,pial,,,,
309.593007,201.149043,0,pial,,,,
317.634384,202.364715,0,pial,,,,
325.675761,203.499442,0,pial,,,,
333.717137,204.550298,0,pial,,,,
341.758514,205.514285,0,pial,,,,
349.799891,206.388331,0,pial,,,,
357.841268,207.169292,0,pial,,,,
365.882645,207.853947,0,pial,,,,
373.924022,208.439,0,pial,,,,
381.965398,208.921078,0,pial,,,,
390.006775,209.296727,0,pial,,,,
398.048152,209.562416,0,pial,,,,
406.089529,209.714531,0,pial,,,,
414.130906,209.749377,0,pial,,,,
422.172282,209.663177,0,pial,,,,
430.213659,209.452067,0,pial,,,,
438.255036,209.1121,0,pial,,,,
446.296413,208.639241,0,pial,,,,
454.33779,208.029368,0,pial,,,,
462.379166,207.278269,0,pial,,,,
470.420543,206.381645,0,pial,,,,
478.46192,205.335102,0,pial,,,,
486.503297,204.134155,0,pial,,,,
494.544674,202.774229,0,pial,,,,
502.58605,201.250648,0,pial,,,,
510.627427,199.558647,0,pial,,,,
518.668804,197.693358,0,pial,,,,
526.710181,195.649821,0,pial,,,,
534.751558,193.422972,0,pial,,,,
542.792934,191.007649,0,pial,,,,
550.834311,188.398589,0,pial,,,,
558.875688,185.590425,0,pial,,,,
566.917065,182.577687,0,pial,,,,
574.958442,179.354801,0,pial,,,,
582.999818,175.916086,0,pial,,,,
591.041195,172.255753,0,pial,,,,
599.082572,168.367908,0,pial,,,,
-599.082572,-47.7057,0,pial,,,,
-591.041195,-46.643005,0,pial,,,,
-582.999818,-45.511118,0,pial,,,,
-574.958442,-44.312203,0,pial,,,,
-566.917065,-43.048369,0,pial,,,,
-558.875688,-41.721666,0,pial,,,,
-550.834311,-40.334091,0,pial,,,,
-542.792934,-38.887588,0,pial,,,,
-534.751558,-37.384046,0,pial,,,,
-526.710181,-35.825304,0,pial,,,,
-518.668804,-34.213151,0,pial,,,,
-510.627427,-32.549327,0,pial,,,,
-502.58605,-30.835522,0,pial,,,,
-494.544674,-29.073382,0,pial,,,,
-486.503297,-27.264505,0,pial,,,,
-478.46192,-25.410447,0,pial,,,,
-470.420543,-23.512717,0,pial,,,,
-462.379166,-21.572784,0,pial,,,,
-454.33779,-19.592076,0,pial,,,,
-446.296413,-17.57198,0,pial,,,,
-438.255036,-15.513845,0,pial,,,,
-430.213659,-13.418981,0,pial,,,,
-422.172282,-11.288664,0,pial,,,,
-414.130906,-9.124131,0,pial,,,,
-406.089529,-6.926587,0,pial,,,,
-398.048152,-4.697203,0,pial,,,,
-390.006775,-2.437118,0,pial,,,,
-381.965398,-0.147442,0,pial,,,,
-373.924022,2.170748,0,pial,,,,
-365.882645,4.516401,0,pial,,,,
-357.841268,6.888495,0,pial,,,,
-349.799891,9.286034,0,pial,,,,
-341.758514,11.708047,0,pial,,,,
-333.717137,14.153587,0,pial,,,,
-325.675761,16.621729,0,pial,,,,
-317.634384,19.111572,0,pial,,,,
-309.593007,21.622233,0,pial,,,,
-301.55163,24.152852,0,pial,,,,
-293.510253,26.702583,0,pial,,,,
-285.468877,29.2706,0,pial,,,,
-277.4275,31.856094,0,pial,,,,
-269.386123,34.458267,0,pial,,,,
-261.344746,37.076338,0,pial,,,,
-253.303369,39.709539,0,pial,,,,
-245.261993,42.357111,0,pial,,,,
-237.220616,45.018308,0,pial,,,,
-229.179239,47.69239,0,pial,,,,
-221.137862,50.378629,0,pial,,,,
-213.096485,53.0763,0,pial,,,,
-205.055109,55.784687,0,pial,,,,
-197.013732,58.503078,0,pial,,,,
-188.972355,61.230762,0,pial,,,,
-180.930978,63.967034,0,pial,,,,
-172.889601,66.711188,0,pial,,,,
-164.848225,69.462518,0,pial,,,,
-156.806848,72.220319,0,pial,,,,
-148.765471,74.983882,0,pial,,,,
-140.724094,77.752494,0,pial,,,,
-132.682717,80.52544,0,pial,,,,
-124.641341,83.301997,0,pial,,,,
-116.599964,86.081437,0,pial,,,,
-108.558587,88.863024,0,pial,,,,
-100.51721,91.646011,0,pial,,,,
-92.475833,94.429643,0,pial,,,,
-84.434456,97.213153,0,pial,,,,
-76.39308,99.995762,0,pial,,,,
-68.351703,102.776675,0,pial,,,,
-60.310326,105.555087,0,pial,,,,
-52.268949,108.330172,0,pial,,,,
-44.227572,111.10109,0,pial,,,,
-36.186196,113.866983,0,pial,,,,
-28.144819,116.626972,0,pial,,,,
-20.103442,119.380158,0,pial,,,,
-12.062065,122.125622,0,pial,,,,
-4.020688,124.862422,0,pial,,,,
4.020688,127.589589,0,pial,,,,
12.062065,130.306132,0,pial,,,,
20.103442,133.011035,0,pial,,,,
28.144819,135.703251,0,pial,,,,
36.186196,138.381708,0,pial,,,,
44.227572,141.045301,0,pial,,,,
52.268949,143.692899,0,pial,,,,
60.310326,146.323334,0,pial,,,,
68.351703,148.935409,0,pial,,,,
76.39308,151.527891,0,pial,,,,
84.434456,154.099512,0,pial,,,,
92.475833,156.648968,0,pial,,,,
100.51721,159.174917,0,pial,,,,
